ID	Normoxia Avg (log2)	Hypoxia Avg (log2)	Fold Change	P-val	FDR P-val	Gene Symbol	Description
204689_at	7.06	5.4	3.17	1.07E-05	0.0007	HHEX	hematopoietically expressed homeobox
229828_at	7.25	8.91	-3.15	1.08E-05	0.0007	CDC73	cell division cycle 73
220085_at	9.13	6.03	8.59	1.08E-05	0.0007	HELLS	helicase, lymphoid-specific
214753_at	6.27	8.14	-3.67	1.09E-05	0.0007	N4BP2L2	NEDD4 binding protein 2-like 2
222680_s_at	8.77	7.12	3.15	1.09E-05	0.0007	DTL	denticleless E3 ubiquitin protein ligase homolog (Drosophila)
222503_s_at	8.86	10.75	-3.72	1.09E-05	0.0007	WDR41	WD repeat domain 41
235153_at	6.57	9.76	-9.18	1.10E-05	0.0007	RNF183	ring finger protein 183
202140_s_at	8.82	10.56	-3.33	1.10E-05	0.0007	CLK3	CDC like kinase 3
212256_at	8.6	6.74	3.62	1.10E-05	0.0007	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10
213647_at	8.67	6.9	3.42	1.11E-05	0.0007	DNA2	DNA replication helicase/nuclease 2
236699_at	6.29	8.14	-3.59	1.11E-05	0.0007		
241348_at	7.2	8.97	-3.43	1.11E-05	0.0007	ZNF654	zinc finger protein 654
231856_at	7.89	9.55	-3.15	1.11E-05	0.0007	ARFGEF3	ARFGEF family member 3
209754_s_at	7.65	5.6	4.14	1.12E-05	0.0007	TMPO	thymopoietin
215009_s_at	8.37	10.02	-3.15	1.12E-05	0.0007	THAP9-AS1	THAP9 antisense RNA 1
243648_at	8.29	6.64	3.14	1.12E-05	0.0007	ZBED6	zinc finger, BED-type containing 6
216252_x_at	4.43	6.09	-3.16	1.14E-05	0.0007	FAS	Fas cell surface death receptor
228749_at	4.99	6.76	-3.43	1.14E-05	0.0007	ZDBF2	zinc finger, DBF-type containing 2
205229_s_at	8.4	6.72	3.2	1.15E-05	0.0007	COCH	cochlin
205416_s_at	7.7	9.56	-3.62	1.15E-05	0.0007	ATXN3	ataxin 3
213640_s_at	5.15	7.04	-3.7	1.15E-05	0.0007	LOX	lysyl oxidase
213988_s_at	10.03	11.71	-3.19	1.15E-05	0.0007	SAT1	spermidine/spermine N1-acetyltransferase 1
218137_s_at	10.44	12.09	-3.14	1.15E-05	0.0007	SMAP1	small ArfGAP 1
220030_at	5.41	7.08	-3.18	1.15E-05	0.0007	STYK1	serine/threonine/tyrosine kinase 1
223218_s_at	10.43	8.68	3.36	1.14E-05	0.0007	NFKBIZ	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta
231875_at	8.76	6.83	3.79	1.14E-05	0.0007	KIF21A	kinesin family member 21A
1555826_at	10.53	8.44	4.27	1.14E-05	0.0007	BIRC5	baculoviral IAP repeat containing 5
212340_at	8.97	10.84	-3.63	1.16E-05	0.0007	YIPF6	Yip1 domain family member 6
55872_at	10.35	8.48	3.65	1.16E-05	0.0007	UCKL1; ZNF512B	uridine-cytidine kinase 1-like 1; zinc finger protein 512B
238700_at	6.75	8.45	-3.24	1.16E-05	0.0007	PIAS2	protein inhibitor of activated STAT 2
240258_at	5.28	6.92	-3.11	1.16E-05	0.0007	ENO1	enolase 1, (alpha)
228770_at	5.08	6.73	-3.13	1.17E-05	0.0007	GPR146	G protein-coupled receptor 146
209024_s_at	11.47	9.67	3.48	1.17E-05	0.0007	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein
217996_at	9.18	11.12	-3.84	1.17E-05	0.0007	PHLDA1	pleckstrin homology-like domain, family A, member 1
225047_at	7.19	8.83	-3.11	1.17E-05	0.0007	NUP58	nucleoporin 58kDa
212958_x_at	9.59	11.58	-3.97	1.18E-05	0.0007	PAM	peptidylglycine alpha-amidating monooxygenase
236106_at	8.29	6.49	3.48	1.18E-05	0.0007		
236957_at	8.49	6.85	3.1	1.18E-05	0.0007	CDCA2	cell division cycle associated 2
1559232_a_at	5.4	7.1	-3.24	1.18E-05	0.0007		
216080_s_at	7.72	9.35	-3.1	1.18E-05	0.0007	FADS3	fatty acid desaturase 3
229588_at	4.7	6.89	-4.54	1.18E-05	0.0007	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10
222803_at	8.82	7.16	3.17	1.19E-05	0.0007	PRTFDC1	phosphoribosyl transferase domain containing 1
223666_at	7.91	9.59	-3.19	1.19E-05	0.0007	SNX5	sorting nexin 5
201970_s_at	10.2	8.46	3.35	1.19E-05	0.0007	NASP	nuclear autoantigenic sperm protein (histone-binding)
202336_s_at	10.31	12.37	-4.17	1.20E-05	0.0007	PAM	peptidylglycine alpha-amidating monooxygenase
203640_at	9.3	10.94	-3.1	1.20E-05	0.0007	MBNL2	muscleblind-like splicing regulator 2
203378_at	8.33	5.6	6.64	1.20E-05	0.0007	PCF11	PCF11 cleavage and polyadenylation factor subunit
227033_at	7.06	8.77	-3.27	1.20E-05	0.0007	PDIA3	protein disulfide isomerase family A member 3
228968_at	7.56	9.46	-3.72	1.20E-05	0.0007	ZNF449	zinc finger protein 449
202421_at	11.67	10.03	3.1	1.21E-05	0.0007	IGSF3	immunoglobulin superfamily, member 3
224842_at	10.18	11.86	-3.2	1.21E-05	0.0007	SMG1	SMG1 phosphatidylinositol 3-kinase-related kinase
243463_s_at	8.19	9.99	-3.48	1.21E-05	0.0007	RIT1	Ras-like without CAAX 1
1554742_at	3.97	5.6	-3.09	1.21E-05	0.0007	PMS1	PMS1 homolog 1, mismatch repair system component
211936_at	12.76	14.56	-3.48	1.22E-05	0.0007	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)
213478_at	8.84	6.8	4.12	1.22E-05	0.0007	KAZN	kazrin, periplakin interacting protein
229068_at	8.78	6.7	4.23	1.22E-05	0.0007	CCT5	chaperonin containing TCP1, subunit 5 (epsilon)
213534_s_at	7.33	5.7	3.1	1.22E-05	0.0007	PASK	PAS domain containing serine/threonine kinase
236224_at	8.37	10	-3.08	1.22E-05	0.0007	RIT1	Ras-like without CAAX 1
235727_at	9.75	11.39	-3.1	1.23E-05	0.0007	KLHL28	kelch-like family member 28
203164_at	8.4	10.03	-3.09	1.23E-05	0.0007	SLC33A1	solute carrier family 33 (acetyl-CoA transporter), member 1
200945_s_at	11.2	12.82	-3.08	1.23E-05	0.0007	SEC31A	SEC31 homolog A, COPII coat complex component
229558_at	9.19	7.48	3.26	1.23E-05	0.0007	KNOP1	lysine-rich nucleolar protein 1
235476_at	8.72	7.05	3.18	1.23E-05	0.0007	TRIM59	tripartite motif containing 59
236404_at	3.62	5.65	-4.09	1.24E-05	0.0007		
221699_s_at	10.24	11.92	-3.2	1.24E-05	0.0007	DDX50	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50
209276_s_at	6.86	8.66	-3.49	1.24E-05	0.0007	GLRX	glutaredoxin
218149_s_at	9.07	10.96	-3.72	1.24E-05	0.0007	ZNF395	zinc finger protein 395
224934_at	8.17	10.09	-3.78	1.25E-05	0.0008	YIPF5	Yip1 domain family member 5
226197_at	9.13	7.41	3.29	1.25E-05	0.0008	AR	androgen receptor
224560_at	7.69	6.04	3.14	1.26E-05	0.0008	TIMP2	TIMP metallopeptidase inhibitor 2
235341_at	7.62	10.58	-7.77	1.26E-05	0.0008	DNAJC3	DnaJ (Hsp40) homolog, subfamily C, member 3
232138_at	5.27	7.31	-4.1	1.27E-05	0.0008	MBNL2	muscleblind-like splicing regulator 2
218108_at	10.84	9.21	3.1	1.27E-05	0.0008	UBR7	ubiquitin protein ligase E3 component n-recognin 7 (putative)
225174_at	10.12	11.91	-3.44	1.27E-05	0.0008	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10
200970_s_at	10.68	12.31	-3.08	1.27E-05	0.0008	SERP1	stress-associated endoplasmic reticulum protein 1
205854_at	8.85	10.51	-3.16	1.28E-05	0.0008	TULP3	tubby like protein 3
221808_at	9.17	10.82	-3.12	1.28E-05	0.0008	RAB9A	RAB9A, member RAS oncogene family
1558747_at	6.16	4.42	3.33	1.28E-05	0.0008	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
1560258_a_at	6.19	7.88	-3.23	1.28E-05	0.0008		
224549_x_at	9.12	7.46	3.16	1.29E-05	0.0008		
219000_s_at	9.54	7.9	3.11	1.29E-05	0.0008	DSCC1	DNA replication and sister chromatid cohesion 1
201096_s_at	10.97	12.59	-3.06	1.30E-05	0.0008	ARF4	ADP-ribosylation factor 4
203232_s_at	9.51	11.16	-3.13	1.30E-05	0.0008	ATXN1	ataxin 1
209410_s_at	6.87	8.5	-3.11	1.30E-05	0.0008	GRB10	growth factor receptor bound protein 10
210970_s_at	10.16	11.87	-3.28	1.30E-05	0.0008	IBTK	inhibitor of Bruton agammaglobulinemia tyrosine kinase
214882_s_at	10.92	9.29	3.1	1.30E-05	0.0008	SRSF2	serine/arginine-rich splicing factor 2
225136_at	8.81	10.52	-3.26	1.30E-05	0.0008	PLEKHA2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 2
238996_x_at	10.18	11.83	-3.13	1.30E-05	0.0008	ALDOA	aldolase A, fructose-bisphosphate
224634_at	10.37	8.45	3.77	1.31E-05	0.0008	GPATCH4	G-patch domain containing 4
226496_at	8.09	9.95	-3.64	1.31E-05	0.0008	ZCCHC7	zinc finger, CCHC domain containing 7
230700_at	7.62	6.01	3.05	1.31E-05	0.0008	RTN4RL1	reticulon 4 receptor-like 1
242890_at	8.18	5.84	5.03	1.31E-05	0.0008		
225950_at	5.77	7.49	-3.29	1.31E-05	0.0008	SAMD8	sterile alpha motif domain containing 8
1563947_a_at	7.46	5.85	3.05	1.32E-05	0.0008	ERC1	ELKS/RAB6-interacting/CAST family member 1
232786_at	3.67	5.33	-3.18	1.33E-05	0.0008	COG6	component of oligomeric golgi complex 6
208937_s_at	10.98	7.29	12.9	1.34E-05	0.0008	ID1	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein
209710_at	9.23	7.63	3.04	1.35E-05	0.0008	GATA2	GATA binding protein 2
224565_at	10.58	12.3	-3.3	1.35E-05	0.0008	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding)
221291_at	5.32	6.93	-3.05	1.35E-05	0.0008	ULBP2	UL16 binding protein 2
1569057_s_at	6.3	7.95	-3.14	1.35E-05	0.0008	MIA3	melanoma inhibitory activity family, member 3
218862_at	10.31	8.67	3.12	1.36E-05	0.0008	ASB13	ankyrin repeat and SOCS box containing 13
208291_s_at	5.73	7.34	-3.04	1.36E-05	0.0008	TH	tyrosine hydroxylase
1557078_at	6.24	7.92	-3.2	1.36E-05	0.0008	SLFN5	schlafen family member 5
201340_s_at	8.21	5.76	5.45	1.37E-05	0.0008	ENC1	ectodermal-neural cortex 1 (with BTB domain)
201793_x_at	7.83	6.23	3.03	1.37E-05	0.0008	SMG7	SMG7 nonsense mediated mRNA decay factor
1553180_at	6.66	5.01	3.14	1.37E-05	0.0008	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
208957_at	7.37	9.07	-3.26	1.37E-05	0.0008	ERP44	endoplasmic reticulum protein 44
239834_at	8.15	6.55	3.03	1.38E-05	0.0008		
241775_at	4.47	6.3	-3.57	1.38E-05	0.0008		
203278_s_at	8.26	9.89	-3.11	1.39E-05	0.0008	PHF21A	PHD finger protein 21A
207761_s_at	6.78	5	3.42	1.39E-05	0.0008	METTL7A	methyltransferase like 7A
226525_at	8.21	9.84	-3.1	1.39E-05	0.0008	STK17B	serine/threonine kinase 17b
218944_at	8.61	7.02	3.02	1.40E-05	0.0008	PYCRL	pyrroline-5-carboxylate reductase-like
201930_at	11.7	9.8	3.71	1.41E-05	0.0008	MCM6	minichromosome maintenance complex component 6
206861_s_at	9.18	10.78	-3.02	1.41E-05	0.0008	CGGBP1	CGG triplet repeat binding protein 1
214211_at	11.86	13.51	-3.13	1.42E-05	0.0008	FTH1	ferritin, heavy polypeptide 1
235168_at	8.59	6.98	3.05	1.42E-05	0.0008	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
204573_at	9.03	7.43	3.02	1.43E-05	0.0008	CROT	carnitine O-octanoyltransferase
211600_at	11.29	12.94	-3.14	1.43E-05	0.0008	PTPRO	protein tyrosine phosphatase, receptor type, O
213206_at	6.24	7.91	-3.19	1.43E-05	0.0008	GOSR2	golgi SNAP receptor complex member 2
201584_s_at	11.57	9.58	3.98	1.43E-05	0.0008	DDX39A	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39A
204029_at	10.04	7.58	5.51	1.45E-05	0.0008	CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2
228024_at	6.97	8.68	-3.27	1.45E-05	0.0008	VPS37A	vacuolar protein sorting 37 homolog A (S. cerevisiae)
228051_at	9.65	11.37	-3.31	1.45E-05	0.0008	ARFGEF3	ARFGEF family member 3
201150_s_at	7.98	6.33	3.14	1.46E-05	0.0008	TIMP3	TIMP metallopeptidase inhibitor 3
201755_at	9.83	8.02	3.5	1.46E-05	0.0008	MCM5	minichromosome maintenance complex component 5
202949_s_at	9.82	11.54	-3.27	1.46E-05	0.0008	FHL2	four and a half LIM domains 2
206758_at	6.77	8.57	-3.48	1.46E-05	0.0008	EDN2	endothelin 2
210165_at	6.13	7.82	-3.21	1.46E-05	0.0008	DNASE1	deoxyribonuclease I
230142_s_at	7.16	8.75	-3	1.47E-05	0.0008	CIRBP	cold inducible RNA binding protein
242352_at	6.67	4.92	3.35	1.46E-05	0.0008	NIPBL	Nipped-B homolog (Drosophila)
1555392_at	5.17	7.1	-3.84	1.46E-05	0.0008		
217992_s_at	8.78	7.19	3.02	1.47E-05	0.0008	EFHD2	EF-hand domain family member D2
219450_at	9.76	8.16	3.03	1.47E-05	0.0008	C4orf19	chromosome 4 open reading frame 19
224606_at	8.39	10.02	-3.09	1.47E-05	0.0008	KLF6	Kruppel-like factor 6
205891_at	6.84	8.94	-4.28	1.48E-05	0.0008	ADORA2B	adenosine A2b receptor
208789_at	7.6	9.18	-3	1.48E-05	0.0008	PTRF	polymerase I and transcript release factor
200799_at	12.92	11.34	3	1.50E-05	0.0008	HSPA1A; HSPA1B	heat shock 70kDa protein 1A; heat shock 70kDa protein 1B
210293_s_at	9.9	11.48	-2.99	1.49E-05	0.0008	SEC23B	Sec23 homolog B, COPII coat complex component
210705_s_at	5.7	7.34	-3.13	1.50E-05	0.0008	TRIM5	tripartite motif containing 5
226345_at	10.26	11.85	-3	1.50E-05	0.0008	ARL5B	ADP-ribosylation factor like GTPase 5B
220058_at	6.31	7.91	-3.03	1.51E-05	0.0008	GID4	GID complex subunit 4 homolog
222499_at	9.4	7.79	3.06	1.51E-05	0.0008	MRPS16	mitochondrial ribosomal protein S16
235572_at	9.95	8.37	3.01	1.51E-05	0.0008	SPC24	SPC24, NDC80 kinetochore complex component
1554079_at	7.66	9.3	-3.13	1.51E-05	0.0008	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18
218274_s_at	7.85	9.53	-3.2	1.52E-05	0.0008	ANKZF1	ankyrin repeat and zinc finger domain containing 1
227020_at	8.29	10.2	-3.75	1.53E-05	0.0008	YPEL2	yippee like 2
226546_at	6.33	8.18	-3.59	1.53E-05	0.0008	LOC100506844	uncharacterized LOC100506844
215193_x_at	7.44	9.07	-3.09	1.54E-05	0.0009	HLA-DRB1; HLA-DRB3; HLA-DRB4; LOC105369230	major histocompatibility complex, class II, DR beta 1; major histocompatibility complex, class II, DR beta 3; major histocompatibility complex, class II, DR beta 4; HLA class II histocompatibility antigen, DRB1-7 beta chain
225919_s_at	6.44	8.3	-3.63	1.54E-05	0.0009	C9orf72	chromosome 9 open reading frame 72
229498_at	10.04	8.33	3.26	1.54E-05	0.0009	MBNL3	muscleblind-like splicing regulator 3
209421_at	9.1	7.24	3.64	1.55E-05	0.0009	MSH2	mutS homolog 2
203136_at	9.55	11.36	-3.49	1.55E-05	0.0009	RABAC1	Rab acceptor 1 (prenylated)
207949_s_at	8.34	10	-3.16	1.55E-05	0.0009	ICA1	islet cell autoantigen 1
218346_s_at	8.48	10.05	-2.97	1.55E-05	0.0009	SESN1	sestrin 1
221899_at	6.66	8.23	-2.97	1.56E-05	0.0009	N4BP2L2	NEDD4 binding protein 2-like 2
238154_at	4.76	6.65	-3.72	1.55E-05	0.0009	CEP70	centrosomal protein 70kDa
238944_at	7.3	9.32	-4.06	1.56E-05	0.0009	LOC100505715	uncharacterized LOC100505715
216449_x_at	9.96	12.36	-5.29	1.56E-05	0.0009	HSP90B1	heat shock protein 90kDa beta (Grp94), member 1
224428_s_at	9.73	6.87	7.28	1.56E-05	0.0009	CDCA7	cell division cycle associated 7
201961_s_at	8.44	10.01	-2.98	1.57E-05	0.0009	RNF41	ring finger protein 41, E3 ubiquitin protein ligase
214464_at	9.01	7.34	3.2	1.57E-05	0.0009	CDC42BPA	CDC42 binding protein kinase alpha (DMPK-like)
228260_at	6.6	4.85	3.36	1.57E-05	0.0009	ELAVL2	ELAV like neuron-specific RNA binding protein 2
218399_s_at	10.61	8.89	3.28	1.58E-05	0.0009	CDCA4	cell division cycle associated 4
224840_at	10.84	9.24	3.03	1.58E-05	0.0009	FKBP5	FK506 binding protein 5
1554588_a_at	5.46	3.67	3.45	1.58E-05	0.0009	TTC30B	tetratricopeptide repeat domain 30B
221988_at	7.09	8.78	-3.23	1.59E-05	0.0009	SMIM7	small integral membrane protein 7
225522_at	10.03	11.68	-3.13	1.59E-05	0.0009	AAK1	AP2 associated kinase 1
237435_at	5.51	3.9	3.05	1.59E-05	0.0009		
221782_at	8.26	10.41	-4.44	1.59E-05	0.0009	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10
226977_at	7.23	8.99	-3.39	1.60E-05	0.0009	IGIP	IgA-inducing protein
64883_at	6.81	8.38	-2.96	1.60E-05	0.0009	MOSPD2	motile sperm domain containing 2
201464_x_at	8.99	10.99	-4.01	1.61E-05	0.0009	JUN	jun proto-oncogene
202683_s_at	8.56	10.14	-3	1.61E-05	0.0009	RNMT	RNA (guanine-7-) methyltransferase
219526_at	10.21	8.64	2.97	1.61E-05	0.0009	C14orf169	chromosome 14 open reading frame 169
1554743_x_at	4.86	7.07	-4.64	1.62E-05	0.0009	PMS1	PMS1 homolog 1, mismatch repair system component
225725_at	7.91	9.47	-2.95	1.63E-05	0.0009	ZMAT3	zinc finger, matrin-type 3
231094_s_at	7.78	9.36	-2.99	1.63E-05	0.0009	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
203685_at	6.33	4.33	4.01	1.63E-05	0.0009	BCL2	B-cell CLL/lymphoma 2
200911_s_at	9.09	7.46	3.1	1.64E-05	0.0009	TACC1	transforming, acidic coiled-coil containing protein 1
203364_s_at	8.42	10.02	-3.04	1.64E-05	0.0009	ATG13	autophagy related 13
202095_s_at	10.85	8.74	4.3	1.65E-05	0.0009	BIRC5	baculoviral IAP repeat containing 5
204444_at	9.19	6.47	6.59	1.65E-05	0.0009	KIF11	kinesin family member 11
226050_at	9.47	11.19	-3.3	1.65E-05	0.0009	TMCO3	transmembrane and coiled-coil domains 3
227361_at	6.99	5.4	3.01	1.65E-05	0.0009	HS3ST3B1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1
209274_s_at	10.85	12.41	-2.95	1.65E-05	0.0009	ISCA1	iron-sulfur cluster assembly 1
1554014_at	7.47	9.1	-3.09	1.66E-05	0.0009	CHD2	chromodomain helicase DNA binding protein 2
203234_at	6.4	8.17	-3.4	1.66E-05	0.0009	UPP1	uridine phosphorylase 1
205253_at	8.55	6.92	3.09	1.66E-05	0.0009	PBX1	pre-B-cell leukemia homeobox 1
203833_s_at	8.16	5.7	5.51	1.67E-05	0.0009	TGOLN2	trans-golgi network protein 2
242865_at	4.34	5.9	-2.95	1.68E-05	0.0009		
218885_s_at	8.1	6.52	3	1.70E-05	0.0009	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
224823_at	7.71	6.16	2.93	1.70E-05	0.0009	MYLK	myosin light chain kinase
221553_at	9.45	11.15	-3.25	1.70E-05	0.0009	MAGT1	magnesium transporter 1
227809_at	6.56	8.13	-2.98	1.70E-05	0.0009	ZC3H6	zinc finger CCCH-type containing 6
210625_s_at	8.26	6.41	3.62	1.71E-05	0.0009	AKAP1	A kinase (PRKA) anchor protein 1
221248_s_at	5.86	7.53	-3.18	1.71E-05	0.0009	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
231166_at	3.6	5.24	-3.13	1.71E-05	0.0009	GPR155	G protein-coupled receptor 155
230875_s_at	8.02	6	4.05	1.72E-05	0.0009	ATP11A	ATPase, class VI, type 11A
208308_s_at	11.63	13.29	-3.17	1.73E-05	0.0009	GPI	glucose-6-phosphate isomerase
219262_at	5.91	4.35	2.95	1.73E-05	0.0009	SUV39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)
208785_s_at	9.77	12.19	-5.37	1.73E-05	0.0009	MAP1LC3B	microtubule-associated protein 1 light chain 3 beta
203453_at	10.11	7.99	4.34	1.74E-05	0.0009	SCNN1A	sodium channel, non voltage gated 1 alpha subunit
201659_s_at	9.5	11.07	-2.95	1.75E-05	0.0009	ARL1	ADP-ribosylation factor like GTPase 1
209015_s_at	9.56	11.49	-3.82	1.75E-05	0.0009	DNAJB6	DnaJ (Hsp40) homolog, subfamily B, member 6
230711_at	5.21	6.78	-2.97	1.76E-05	0.0009		
202935_s_at	6.17	8.69	-5.74	1.78E-05	0.0009	SOX9	SRY box 9
227920_at	8.79	7.25	2.91	1.78E-05	0.0009	BEND3	BEN domain containing 3
208328_s_at	6.7	8.34	-3.1	1.79E-05	0.0009	MEF2A	myocyte enhancer factor 2A
208812_x_at	10.97	12.51	-2.91	1.80E-05	0.0009	HLA-C	major histocompatibility complex, class I, C
208900_s_at	11.37	8.65	6.59	1.80E-05	0.0009	TOP1	topoisomerase (DNA) I
209741_x_at	5.98	7.55	-2.95	1.80E-05	0.0009	SCAPER	S-phase cyclin A-associated protein in the ER
212122_at	6.38	7.92	-2.9	1.80E-05	0.0009	RHOQ	ras homolog family member Q
212151_at	10.68	8.47	4.62	1.81E-05	0.0009	PBX1	pre-B-cell leukemia homeobox 1
212305_s_at	7.89	9.43	-2.91	1.80E-05	0.0009	MIA3	melanoma inhibitory activity family, member 3
213016_at	8.32	9.93	-3.05	1.80E-05	0.0009	BBX	bobby sox homolog (Drosophila)
218681_s_at	9.64	11.29	-3.15	1.80E-05	0.0009	SDF2L1	stromal cell-derived factor 2-like 1
224215_s_at	7.58	9.12	-2.9	1.81E-05	0.0009	DLL1	delta-like 1 (Drosophila)
227385_at	8.99	7.03	3.9	1.80E-05	0.0009	PLPP6	phospholipid phosphatase 6
202369_s_at	8.79	10.37	-2.98	1.82E-05	0.0009	TRAM2	translocation associated membrane protein 2
222039_at	8.83	7.1	3.31	1.82E-05	0.0009	KIF18B	kinesin family member 18B
204817_at	10.65	8.65	3.99	1.82E-05	0.0009	ESPL1	extra spindle pole bodies like 1, separase
212020_s_at	8.68	6.89	3.45	1.82E-05	0.0009	MKI67	marker of proliferation Ki-67
1555832_s_at	9.25	10.84	-3	1.82E-05	0.0009	KLF6	Kruppel-like factor 6
227444_at	5.26	3.72	2.91	1.83E-05	0.0009	ARMCX4	armadillo repeat containing, X-linked 4
201735_s_at	8.97	10.74	-3.41	1.84E-05	0.0009	CLCN3	chloride channel, voltage-sensitive 3
226100_at	7.92	9.47	-2.93	1.84E-05	0.0009	KMT2E	lysine (K)-specific methyltransferase 2E
236170_x_at	5.68	4.14	2.91	1.84E-05	0.0009	LOC101930085	uncharacterized LOC101930085
239794_at	5.84	7.37	-2.89	1.85E-05	0.0009		
209083_at	7.75	6.09	3.16	1.86E-05	0.0009	CORO1A	coronin, actin binding protein, 1A
212437_at	8.8	6.91	3.72	1.86E-05	0.0009	CENPB	centromere protein B
213008_at	9.94	8.33	3.05	1.86E-05	0.0009	FANCI	Fanconi anemia complementation group I
219832_s_at	8.66	7.08	2.99	1.85E-05	0.0009	HOXC13	homeobox C13
202926_at	7.93	9.48	-2.91	1.87E-05	0.0010	NBAS	neuroblastoma amplified sequence
202021_x_at	11.96	13.51	-2.92	1.87E-05	0.0010	EIF1	eukaryotic translation initiation factor 1
229455_at	4.12	6	-3.68	1.89E-05	0.0010	LOC102723694	uncharacterized LOC102723694
217813_s_at	9.52	7.91	3.04	1.90E-05	0.0010	SPIN1	spindlin 1
206536_s_at	5.46	7.03	-2.96	1.91E-05	0.0010	XIAP	X-linked inhibitor of apoptosis, E3 ubiquitin protein ligase
228817_at	6.91	8.46	-2.93	1.91E-05	0.0010	ALG9	ALG9, alpha-1,2-mannosyltransferase
242225_at	5.56	7.15	-3	1.91E-05	0.0010		
209312_x_at	8.21	9.83	-3.07	1.92E-05	0.0010	HLA-DRB1; HLA-DRB4; HLA-DRB5; LOC105369230	major histocompatibility complex, class II, DR beta 1; major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 5; HLA class II histocompatibility antigen, DRB1-7 beta chain
235369_at	6.99	8.53	-2.9	1.92E-05	0.0010	C14orf28	chromosome 14 open reading frame 28
225079_at	12.7	10.87	3.55	1.92E-05	0.0010	EMP2	epithelial membrane protein 2
229134_at	7.13	5.58	2.92	1.92E-05	0.0010	VANGL1	VANGL planar cell polarity protein 1
202147_s_at	8.66	10.42	-3.38	1.93E-05	0.0010	IFRD1	interferon-related developmental regulator 1
238151_at	5.18	6.71	-2.87	1.93E-05	0.0010		
212023_s_at	9.28	7.43	3.6	1.93E-05	0.0010	MKI67	marker of proliferation Ki-67
205214_at	6.06	7.96	-3.73	1.95E-05	0.0010	STK17B	serine/threonine kinase 17b
212227_x_at	11.94	13.46	-2.87	1.95E-05	0.0010	EIF1	eukaryotic translation initiation factor 1
222303_at	6.32	8.17	-3.62	1.95E-05	0.0010		
227231_at	5.83	4.27	2.94	1.95E-05	0.0010	KIAA1211	KIAA1211
218974_at	8.29	6.66	3.1	1.96E-05	0.0010	SOBP	sine oculis binding protein homolog
204794_at	8.92	7.15	3.4	1.96E-05	0.0010	DUSP2	dual specificity phosphatase 2
214138_at	6.47	8.02	-2.92	1.97E-05	0.0010	ZNF79	zinc finger protein 79
223470_at	9.37	7.85	2.87	1.97E-05	0.0010	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
225423_x_at	9.78	8.13	3.14	1.97E-05	0.0010	MRPL41	mitochondrial ribosomal protein L41
228303_at	8.71	7.16	2.92	1.96E-05	0.0010	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
228449_at	6.7	5.14	2.94	1.96E-05	0.0010	MORC2	MORC family CW-type zinc finger 2
228751_at	5.73	7.26	-2.88	1.97E-05	0.0010	CLK4	CDC like kinase 4
209140_x_at	9.26	10.86	-3.03	1.97E-05	0.0010	HLA-B	major histocompatibility complex, class I, B
217840_at	10.62	12.14	-2.87	1.99E-05	0.0010	DDX41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41
222889_at	10.19	8.24	3.85	1.99E-05	0.0010	DCLRE1B	DNA cross-link repair 1B
209216_at	8.33	9.86	-2.89	2.00E-05	0.0010	WDR45	WD repeat domain 45
209780_at	10.12	8.4	3.27	2.00E-05	0.0010	PHTF2	putative homeodomain transcription factor 2
223541_at	6.87	5.35	2.86	2.00E-05	0.0010	HAS3	hyaluronan synthase 3
